Price,Close,High,Low,Open,Volume
Ticker,HPG,HPG,HPG,HPG,HPG
Date,,,,,
2018-11-02,10664.8,10704.8,10611.4,10664.8,12990000
2018-11-05,10664.8,10664.8,10531.5,10558.1,8070000
2018-11-06,10558.1,10704.8,10558.1,10691.4,6140000
2018-11-07,10438.1,10611.4,10438.1,10558.1,10170000
2018-11-08,10371.5,10624.8,10371.5,10624.8,10120000
2018-11-09,10024.9,10358.2,10024.9,10291.5,20640000
2018-11-12,10011.5,10064.9,9904.9,10024.9,10130000
2018-11-13,9838.2,9944.9,9811.6,9864.9,19530000
2018-11-14,9545,9824.9,9398.3,9824.9,29900000
2018-11-15,9331.7,9585,9265,9465,24680000
2018-11-16,9385,9518.3,9345,9465,8390000
2018-11-19,9451.6,9545,9371.7,9465,6020000
2018-11-20,9731.6,9771.6,9438.3,9491.6,20640000
2018-11-21,9731.6,9811.6,9598.3,9611.6,13750000
2018-11-22,9545,9798.3,9545,9758.3,9910000
2018-11-23,9478.3,9598.3,9465,9545,7430000
2018-11-26,9491.6,9651.6,9478.3,9491.6,8950000
2018-11-27,9491.6,9651.6,9491.6,9545,6850000
2018-11-28,9385,9558.3,9318.3,9518.3,14780000
2018-11-29,9118.4,9505,9118.4,9438.3,14670000
2018-11-30,8851.8,9065,8851.8,9065,26990000
2018-12-03,9278.3,9331.7,9065,9065,13620000
2018-12-04,9225,9385,9131.7,9331.7,15580000
2018-12-05,9411.7,9465,9131.7,9158.4,29240000
2018-12-06,9225,9438.3,9198.4,9358.3,16739999
2018-12-07,9238.4,9331.7,9211.7,9305,12160000
2018-12-10,8998.4,9225,8971.7,9198.4,19510000
2018-12-11,8918.4,9051.7,8745.1,8958.4,25220000
2018-12-12,8958.4,8998.4,8798.4,8931.7,12940000
2018-12-13,9065,9091.7,8985.1,9025.1,19810000
2018-12-14,8931.7,9051.7,8905.1,9051.7,13970000
2018-12-17,8638.5,8931.7,8638.5,8931.7,16190000
2018-12-18,8291.9,8545.1,8171.9,8451.8,29480000
2018-12-19,7918.6,8371.8,7732,8291.9,39640000
2018-12-20,7985.2,8038.6,7811.9,7891.9,22040000
2018-12-21,7985.2,7998.6,7811.9,7811.9,16120000
2018-12-24,8131.9,8131.9,7985.2,7985.2,11790000
2018-12-25,8105.2,8105.2,7718.6,7905.3,17350000
2018-12-26,8078.6,8105.2,7931.9,8105.2,13830000
2018-12-27,8251.9,8291.9,8078.6,8225.2,17610000
2018-12-28,8251.9,8251.9,8131.9,8211.9,27010000
2019-01-02,8211.9,8385.2,8211.9,8238.5,15160000
2019-01-03,7865.3,8238.5,7865.3,8198.5,24850000
2019-01-04,7918.6,7998.6,7652,7838.6,21110000
2019-01-07,7825.3,8091.9,7771.9,8078.6,8990000
2019-01-08,7692,7865.3,7652,7838.6,11390000
2019-01-09,7865.3,7945.2,7732,7732,6780000
2019-01-10,7945.2,8025.2,7865.3,7891.9,6450000
2019-01-11,7825.3,7971.9,7825.3,7945.2,9610000
2019-01-14,7811.9,7851.9,7692,7838.6,11660000
2019-01-15,7811.9,7891.9,7771.9,7811.9,9540000
2019-01-16,7851.9,7905.3,7771.9,7838.6,10770000
2019-01-17,7705.3,7851.9,7705.3,7851.9,7080000
2019-01-18,7785.3,7851.9,7771.9,7811.9,7660000
2019-01-21,7878.6,7931.9,7785.3,7811.9,6930000
2019-01-22,7865.3,7958.6,7851.9,7918.6,6020000
2019-01-23,8011.9,8105.2,7825.3,7838.6,13690000
2019-01-24,7958.6,8105.2,7958.6,8025.2,8630000
2019-01-25,7918.6,8025.2,7878.6,7998.6,5820000
2019-01-28,7931.9,7945.2,7891.9,7945.2,6190000
2019-01-29,7918.6,7958.6,7865.3,7958.6,6560000
2019-01-30,7732,7891.9,7692,7891.9,24450000
2019-01-31,7385.3,7771.9,7358.7,7732,25920000
2019-02-01,7278.7,7518.7,7198.7,7425.3,25660000
2019-02-11,7705.3,7705.3,7358.7,7398.7,10250000
2019-02-12,7865.3,7958.6,7665.3,7705.3,28740000
2019-02-13,8238.5,8291.9,7865.3,7865.3,40040000
2019-02-14,8265.2,8345.2,8211.9,8238.5,23330000
2019-02-15,8425.2,8665.1,8211.9,8265.2,33700000
2019-02-18,8571.8,8678.5,8518.5,8558.5,23040000
2019-02-19,8451.8,8665.1,8438.5,8651.8,21340000
2019-02-20,8585.1,8611.8,8438.5,8451.8,21240000
2019-02-21,8718.4,8718.4,8505.1,8611.8,21720000
2019-02-22,9038.4,9051.7,8678.5,8705.1,29880000
2019-02-25,9278.3,9478.3,9118.4,9185,42580000
2019-02-26,9198.4,9438.3,9131.7,9278.3,26680000
2019-02-27,9171.7,9318.3,9105,9318.3,18070000
2019-02-28,8958.4,9225,8958.4,9211.7,25130000
2019-03-01,9131.7,9131.7,8958.4,8958.4,16660000
2019-03-04,9425,9425,9251.7,9265,18140000
2019-03-05,9345,9491.6,9318.3,9358.3,20620000
2019-03-06,9331.7,9385,9171.7,9331.7,12190000
2019-03-07,9091.7,9345,9091.7,9331.7,16460000
2019-03-08,9051.7,9145,8905.1,8931.7,16820000
2019-03-11,9011.7,9118.4,8958.4,9118.4,17560000
2019-03-12,9025.1,9105,8985.1,9091.7,19020000
2019-03-13,9158.4,9158.4,9038.4,9065,11570000
2019-03-14,9118.4,9238.4,9038.4,9158.4,16200000
2019-03-15,8505.1,8825.1,8491.8,8798.4,61540000
2019-03-18,8491.8,8638.5,8145.2,8398.5,38230000
2019-03-19,8505.1,8518.5,8291.9,8478.5,26690000
2019-03-20,8611.8,8691.8,8398.5,8398.5,20330000
2019-03-21,8531.8,8651.8,8518.5,8611.8,9890000
2019-03-22,8518.5,8585.1,8491.8,8558.5,15150000
2019-03-25,8371.8,8438.5,8291.9,8291.9,13500000
2019-03-26,8425.2,8465.2,8345.2,8425.2,12710000
2019-03-27,8625.1,8625.1,8438.5,8505.1,9180000
2019-03-28,8651.8,8651.8,8558.5,8571.8,9080000
2019-03-29,8585.1,8718.4,8505.1,8678.5,23610000
2019-04-01,8518.5,8585.1,8505.1,8545.1,13260000
2019-04-02,8558.5,8598.5,8518.5,8585.1,6490000
2019-04-03,8558.5,8571.8,8505.1,8531.8,13650000
2019-04-04,8638.5,8638.5,8531.8,8571.8,9990000
2019-04-05,8665.1,8705.1,8598.5,8638.5,6640000
2019-04-08,8638.5,8705.1,8611.8,8665.1,4990000
2019-04-09,8558.5,8665.1,8531.8,8651.8,10420000
2019-04-10,8518.5,8545.1,8438.5,8531.8,7980000
2019-04-11,8518.5,8545.1,8491.8,8531.8,5480000
2019-04-12,8545.1,8545.1,8491.8,8518.5,5700000
2019-04-16,8465.2,8531.8,8411.8,8505.1,5590000
2019-04-17,8425.2,8491.8,8398.5,8465.2,6720000
2019-04-18,8345.2,8411.8,8345.2,8371.8,8630000
2019-04-19,8425.2,8451.8,8358.5,8358.5,4390000
2019-04-22,8491.8,8558.5,8358.5,8358.5,6590000
2019-04-23,8505.1,8531.8,8491.8,8531.8,6090000
2019-04-24,8891.7,8891.7,8505.1,8531.8,20970000
2019-04-25,8825.1,8971.7,8798.4,8931.7,14800000
2019-04-26,8958.4,9011.7,8825.1,8851.8,10190000
2019-05-02,9065,9065,8878.4,8985.1,13760000
2019-05-03,9105,9171.7,8985.1,9065,12630000
2019-05-06,8918.4,9011.7,8851.8,8905.1,16260000
2019-05-07,8931.7,9011.7,8905.1,9011.7,10190000
2019-05-08,8838.4,8878.4,8798.4,8865.1,10160000
2019-05-09,8771.8,8865.1,8691.8,8811.8,7630000
2019-05-10,8758.4,8851.8,8691.8,8825.1,6900000
2019-05-13,8545.1,8785.1,8531.8,8785.1,13770000
2019-05-14,8638.5,8638.5,8451.8,8451.8,6580000
2019-05-15,8638.5,8718.4,8611.8,8638.5,9170000
2019-05-16,8611.8,8718.4,8611.8,8651.8,4980000
2019-05-17,8598.5,8638.5,8585.1,8611.8,5390000
2019-05-20,8745.1,8811.8,8598.5,8598.5,8010000
2019-05-21,8771.8,8851.8,8745.1,8785.1,7760000
2019-05-22,8798.4,8905.1,8771.8,8798.4,9090000
2019-05-23,8731.8,8811.8,8705.1,8798.4,9150000
2019-05-24,8571.8,8705.1,8571.8,8665.1,13260000
2019-05-27,8585.1,8625.1,8558.5,8558.5,6140000
2019-05-28,8545.1,8665.1,8545.1,8665.1,10260000
2019-05-29,8665.1,8665.1,8545.1,8611.8,6000000
2019-05-30,8531.8,8665.1,8518.5,8665.1,15160000
2019-05-31,8558.5,8585.1,8531.8,8531.8,12270000
2019-06-03,8398.5,8558.5,8371.8,8545.1,44360000
2019-06-04,8422.5,8595.8,8335.8,8526.5,9280000
2019-06-05,8249.2,8561.1,8214.5,8457.2,8310000
2019-06-06,7867.9,8283.9,7746.6,8283.9,19690000
2019-06-07,7954.6,8075.9,7919.9,7971.9,14180000
2019-06-10,7937.2,8110.6,7919.9,8058.6,18260000
2019-06-11,7971.9,8041.2,7867.9,7971.9,12260000
2019-06-12,8006.6,8058.6,7919.9,7937.2,8710000
2019-06-13,7971.9,8110.6,7937.2,8110.6,7010000
2019-06-14,7954.6,7989.2,7954.6,7971.9,5750000
2019-06-17,7781.3,7971.9,7781.3,7954.6,10130000
2019-06-18,7989.2,8006.6,7781.3,7781.3,14060000
2019-06-19,8266.5,8266.5,8075.9,8127.9,23260000
2019-06-20,8179.9,8353.2,8179.9,8353.2,12150000
2019-06-21,8214.5,8283.9,8179.9,8283.9,12310000
2019-06-24,8093.2,8335.8,8075.9,8249.2,8590000
2019-06-25,8006.6,8110.6,7971.9,8041.2,9130000
2019-06-26,7937.2,8058.6,7937.2,7989.2,5300000
2019-06-27,7815.9,7954.6,7815.9,7937.2,10440000
2019-06-28,8145.2,8145.2,7781.3,7815.9,10910000
2019-07-01,7971.9,8075.9,7902.6,8041.2,10670000
2019-07-02,7833.3,7971.9,7815.9,7971.9,13280000
2019-07-03,7677.3,7850.6,7660,7833.3,17560000
2019-07-04,7729.3,7798.6,7625.3,7625.3,14060000
2019-07-05,7729.3,7781.3,7677.3,7729.3,8530000
2019-07-08,7538.7,7729.3,7521.3,7694.6,20650000
2019-07-09,7400,7608,7400,7556,17560000
2019-07-10,7400,7538.7,7382.7,7417.3,10410000
2019-07-11,7469.3,7504,7417.3,7417.3,8630000
2019-07-12,7590.6,7625.3,7504,7521.3,9360000
2019-07-15,7434.7,7625.3,7434.7,7625.3,10850000
2019-07-16,7486.7,7504,7434.7,7486.7,9660000
2019-07-17,7400,7504,7382.7,7504,15180000
2019-07-18,7261.4,7417.3,7226.7,7400,23580000
2019-07-19,7140.1,7348,7070.7,7278.7,31090000
2019-07-22,7192,7348,7036.1,7140.1,19140000
2019-07-23,7521.3,7538.7,7209.4,7209.4,25060000
2019-07-24,7469.3,7556,7417.3,7521.3,10280000
2019-07-25,7763.9,7763.9,7452,7452,26340000
2019-07-26,7815.9,7989.2,7781.3,7833.3,27210000
2019-07-29,7660,7815.9,7538.7,7815.9,19330000
2019-07-30,7452,7694.6,7452,7660,16990000
2019-07-31,7815.9,7815.9,7382.7,7417.3,18180000
2019-08-01,7833.3,7885.3,7712,7798.6,16540000
2019-08-02,7781.3,7815.9,7660,7694.6,19850000
2019-08-05,7677.3,7798.6,7625.3,7746.6,17140000
2019-08-06,7538.7,7625.3,7469.3,7469.3,15710000
2019-08-07,7660,7677.3,7556,7590.6,9690000
2019-08-08,8075.9,8075.9,7677.3,7677.3,30920000
2019-08-09,8006.6,8145.2,7971.9,8110.6,10240000
2019-08-12,8179.9,8266.5,8006.6,8006.6,22590000
2019-08-13,8127.9,8283.9,8075.9,8075.9,17840000
2019-08-14,8127.9,8249.2,8110.6,8249.2,10760000
2019-08-15,8058.6,8058.6,7902.6,7971.9,19130000
2019-08-16,7989.2,8093.2,7937.2,8058.6,24620000
2019-08-19,7989.2,8075.9,7954.6,7971.9,7060000
2019-08-20,7937.2,8075.9,7885.3,7989.2,13320000
2019-08-21,8041.2,8058.6,7902.6,7937.2,13400000
2019-08-22,7989.2,8093.2,7971.9,8075.9,9210000
2019-08-23,8110.6,8127.9,8006.6,8058.6,14970000
2019-08-26,7902.6,8023.9,7867.9,8006.6,15780000
2019-08-27,7763.9,7989.2,7763.9,7971.9,25010000
2019-08-28,7712,7798.6,7660,7763.9,12050000
2019-08-29,7677.3,7712,7625.3,7712,13740000
2019-08-30,7694.6,7781.3,7642.6,7677.3,9260000
2019-09-03,7504,7729.3,7504,7694.6,14940000
2019-09-04,7486.7,7556,7452,7452,16260000
2019-09-05,7521.3,7608,7486.7,7504,6890000
2019-09-06,7417.3,7590.6,7417.3,7556,11690000
2019-09-09,7348,7469.3,7348,7452,9870000
2019-09-10,7382.7,7400,7313.4,7348,9590000
2019-09-11,7642.6,7642.6,7365.4,7382.7,13070000
2019-09-12,7815.9,7833.3,7677.3,7677.3,15470000
2019-09-13,7833.3,7850.6,7763.9,7798.6,12970000
2019-09-16,7850.6,7850.6,7712,7781.3,15010000
2019-09-17,7867.9,7867.9,7763.9,7850.6,10000000
2019-09-18,7971.9,7989.2,7833.3,7867.9,17100000
2019-09-19,7954.6,7989.2,7867.9,7971.9,9470000
2019-09-20,7850.6,7954.6,7815.9,7954.6,14180000
2019-09-23,7625.3,7833.3,7625.3,7833.3,14890000
2019-09-24,7677.3,7677.3,7573.3,7608,5520000
2019-09-25,7590.6,7660,7538.7,7660,11010000
2019-09-26,7712,7712,7521.3,7625.3,9270000
2019-09-27,7677.3,7781.3,7677.3,7712,8870000
2019-09-30,7608,7712,7608,7694.6,9510000
2019-10-01,7590.6,7694.6,7573.3,7608,11300000
2019-10-02,7538.7,7642.6,7521.3,7625.3,12130000
2019-10-03,7469.3,7521.3,7434.7,7521.3,12670000
2019-10-04,7400,7521.3,7382.7,7486.7,13280000
2019-10-07,7382.7,7452,7348,7400,9230000
2019-10-08,7590.6,7590.6,7365.4,7417.3,11060000
2019-10-09,7590.6,7590.6,7521.3,7590.6,8570000
2019-10-10,7452,7660,7452,7590.6,10940000
2019-10-11,7452,7521.3,7417.3,7486.7,11530000
2019-10-14,7434.7,7521.3,7434.7,7521.3,8220000
2019-10-15,7400,7521.3,7400,7452,10040000
2019-10-16,7382.7,7452,7382.7,7417.3,7290000
2019-10-17,7417.3,7504,7382.7,7382.7,13430000
2019-10-18,7417.3,7469.3,7382.7,7469.3,6360000
2019-10-21,7348,7434.7,7348,7417.3,8810000
2019-10-22,7486.7,7504,7348,7348,11390000
2019-10-23,7573.3,7660,7486.7,7486.7,19170000
2019-10-24,7625.3,7660,7573.3,7590.6,14300000
2019-10-25,7556,7625.3,7538.7,7625.3,6610000
2019-10-28,7694.6,7729.3,7504,7556,20240000
2019-10-29,7694.6,7781.3,7660,7694.6,14860000
2019-10-30,7625.3,7712,7625.3,7712,8520000
2019-10-31,7556,7642.6,7521.3,7625.3,16030000
2019-11-01,7590.6,7660,7556,7590.6,11290000
2019-11-04,7538.7,7694.6,7521.3,7660,16790000
2019-11-05,7590.6,7677.3,7538.7,7556,15340000
2019-11-06,7625.3,7677.3,7608,7625.3,12580000
2019-11-07,7867.9,7885.3,7660,7677.3,36810000
2019-11-08,7867.9,7902.6,7798.6,7867.9,14680000
2019-11-11,7902.6,8006.6,7833.3,7833.3,22240000
2019-11-12,7971.9,8006.6,7815.9,7885.3,18220000
2019-11-13,7850.6,8023.9,7850.6,8006.6,18110000
2019-11-14,7850.6,7919.9,7798.6,7850.6,15360000
2019-11-15,7850.6,7902.6,7815.9,7850.6,9540000
2019-11-18,7937.2,7971.9,7867.9,7867.9,10660000
2019-11-19,7902.6,7954.6,7867.9,7954.6,11590000
2019-11-20,7763.9,7902.6,7712,7902.6,19350000
2019-11-21,7625.3,7746.6,7625.3,7729.3,20850000
2019-11-22,7660,7746.6,7625.3,7694.6,16030000
2019-11-25,7712,7746.6,7625.3,7677.3,11770000
2019-11-26,7850.6,7902.6,7746.6,7746.6,15260000
2019-11-27,7833.3,7902.6,7815.9,7885.3,9800000
2019-11-28,7833.3,7867.9,7781.3,7833.3,10440000
2019-11-29,7919.9,7954.6,7781.3,7833.3,17620000
2019-12-02,7954.6,8041.2,7919.9,7919.9,25290000
2019-12-03,8127.9,8214.5,7867.9,7954.6,25940000
2019-12-04,8127.9,8179.9,8093.2,8110.6,13660000
2019-12-05,8006.6,8127.9,7989.2,8093.2,14410000
2019-12-06,8266.5,8283.9,8006.6,8006.6,19810000
2019-12-09,8387.8,8474.5,8266.5,8266.5,21970000
2019-12-10,8457.2,8509.1,8353.2,8387.8,28250000
2019-12-11,8457.2,8457.2,8283.9,8422.5,15020000
2019-12-12,8387.8,8457.2,8353.2,8422.5,11540000
2019-12-13,8249.2,8491.8,8249.2,8387.8,26340000
2019-12-16,8231.9,8283.9,8162.5,8249.2,14230000
2019-12-17,8023.9,8266.5,7937.2,8231.9,27430000
2019-12-18,7815.9,8023.9,7798.6,8023.9,21090000
2019-12-19,7902.6,8006.6,7815.9,7815.9,15990000
2019-12-20,7971.9,8058.6,7902.6,7954.6,15050000
2019-12-23,7989.2,8145.2,7954.6,8023.9,11140000
2019-12-24,8041.2,8075.9,7954.6,7989.2,8950000
2019-12-25,8023.9,8110.6,8023.9,8041.2,6610000
2019-12-26,7971.9,8075.9,7971.9,8075.9,8359999
2019-12-27,8162.5,8162.5,7919.9,7971.9,11620000
2019-12-30,8197.2,8266.5,8145.2,8197.2,8170000
2019-12-31,8145.2,8214.5,8093.2,8197.2,8000000
2020-01-02,8318.5,8318.5,8093.2,8145.2,11770000
2020-01-03,8370.5,8439.8,8335.8,8387.8,21770000
2020-01-06,8318.5,8405.2,8266.5,8318.5,14930000
2020-01-07,8214.5,8387.8,8179.9,8353.2,13540000
2020-01-08,8127.9,8197.2,8023.9,8145.2,17850000
2020-01-09,8318.5,8370.5,8179.9,8179.9,12820000
2020-01-10,8387.8,8509.1,8335.8,8353.2,27820000
2020-01-13,8405.2,8457.2,8353.2,8387.8,12390000
2020-01-14,8665.1,8682.4,8387.8,8405.2,26590000
2020-01-15,8717.1,8786.4,8630.5,8682.4,16350000
2020-01-16,8769.1,8786.4,8647.8,8665.1,19060000
2020-01-17,8665.1,8890.4,8630.5,8769.1,17590000
2020-01-20,8838.4,8838.4,8561.1,8665.1,15880000
2020-01-21,8959.7,9011.7,8855.8,8925.1,16430000
2020-01-22,9115.7,9150.4,8959.7,8959.7,24800000
2020-01-30,8769.1,8977.1,8647.8,8855.8,36220000
2020-01-31,8353.2,8769.1,8353.2,8665.1,30570000
2020-02-03,8509.1,8595.8,7867.9,8075.9,33580000
2020-02-04,8526.5,8595.8,8353.2,8543.8,22480000
2020-02-05,8474.5,8665.1,8387.8,8613.1,19290000
2020-02-06,8734.4,8734.4,8422.5,8439.8,25610000
2020-02-07,8439.8,8769.1,8387.8,8734.4,22570000
2020-02-10,8439.8,8543.8,8301.2,8318.5,13330000
2020-02-11,8179.9,8526.5,8127.9,8474.5,34890000
2020-02-12,8249.2,8370.5,8127.9,8145.2,26640000
2020-02-13,8214.5,8283.9,8179.9,8231.9,14630000
2020-02-14,8214.5,8231.9,8093.2,8179.9,14040000
2020-02-17,8231.9,8266.5,8179.9,8214.5,7550000
2020-02-18,8075.9,8266.5,8075.9,8266.5,20730000
2020-02-19,8058.6,8127.9,8006.6,8075.9,15240000
2020-02-20,8231.9,8231.9,8058.6,8127.9,14530000
2020-02-21,8162.5,8249.2,8145.2,8231.9,12550000
2020-02-24,7867.9,8023.9,7867.9,7885.3,35970000
2020-02-25,8006.6,8006.6,7833.3,7833.3,14740000
2020-02-26,7885.3,7971.9,7867.9,7885.3,12520000
2020-02-27,7954.6,7989.2,7867.9,7867.9,9220000
2020-02-28,7746.6,7902.6,7712,7815.9,18300000
2020-03-02,7729.3,7798.6,7694.6,7694.6,11000000
2020-03-03,7729.3,7902.6,7729.3,7902.6,12260000
2020-03-04,7746.6,7833.3,7746.6,7763.9,8189999
2020-03-05,7746.6,7850.6,7746.6,7833.3,7210000
2020-03-06,7763.9,7781.3,7712,7746.6,8440000
2020-03-09,7226.7,7469.3,7226.7,7226.7,46060000
2020-03-10,7504,7538.7,7105.4,7105.4,22620000
2020-03-11,7122.7,7556,6984.1,7521.3,23710000
2020-03-12,6672.1,6862.8,6637.5,6776.1,36250000
2020-03-13,6602.8,6828.1,6221.6,6256.2,35680000
2020-03-16,6620.2,6880.1,6568.2,6654.8,25810000
2020-03-17,6654.8,6689.5,6446.8,6446.8,16830000
2020-03-18,6828.1,6966.8,6706.8,6724.1,28900000
2020-03-19,6637.5,6758.8,6550.8,6724.1,21610000
2020-03-20,6446.8,6689.5,6446.8,6672.1,37250000
2020-03-23,5996.3,6238.9,5996.3,6030.9,35990000
2020-03-24,5926.9,6013.6,5771,5892.3,38450000
2020-03-25,6169.6,6186.9,6030.9,6186.9,21570000
2020-03-26,5875,6100.2,5857.6,6082.9,23670000
2020-03-27,5615,5892.3,5476.4,5857.6,37370000
2020-03-30,5667,5788.3,5285.7,5303.1,30220000
2020-03-31,5840.3,6013.6,5285.7,5667,31030000
2020-04-01,5978.9,6065.6,5771,5788.3,13510000
2020-04-03,6117.6,6134.9,5961.6,5978.9,18080000
2020-04-06,6533.5,6533.5,6204.2,6290.9,28380000
2020-04-07,6585.5,6620.2,6325.5,6602.8,21280000
2020-04-08,6481.5,6516.2,6342.9,6377.5,14200000
2020-04-09,6429.5,6585.5,6429.5,6516.2,19830000
2020-04-10,6516.2,6585.5,6342.9,6412.2,15450000
2020-04-13,6706.8,6758.8,6481.5,6516.2,25130000
2020-04-14,6914.8,6914.8,6654.8,6689.5,24310000
2020-04-15,6966.8,7036.1,6914.8,6932.1,16570000
2020-04-16,7018.7,7070.7,6845.4,6914.8,18530000
2020-04-17,7174.7,7209.4,7001.4,7018.7,24520000
2020-04-20,7348,7452,7122.7,7278.7,26190000
2020-04-21,7001.4,7365.4,6984.1,7192,33180000
2020-04-22,7209.4,7382.7,7036.1,7105.4,30690000
2020-04-23,7486.7,7608,7382.7,7382.7,23200000
2020-04-24,7660,7694.6,7382.7,7521.3,23080000
2020-04-27,7608,7833.3,7573.3,7712,18450000
2020-04-28,7417.3,7660,7365.4,7625.3,21370000
2020-04-29,7452,7521.3,7278.7,7417.3,20700000
2020-05-04,7278.7,7469.3,7278.7,7452,13440000
2020-05-05,7417.3,7504,7382.7,7417.3,16390000
2020-05-06,7694.6,7694.6,7452,7469.3,21190000
2020-05-07,8179.9,8179.9,7729.3,7729.3,40960000
2020-05-08,8110.6,8370.5,8110.6,8249.2,34710000
2020-05-11,8301.2,8353.2,8075.9,8214.5,20070000
2020-05-12,8197.2,8283.9,8110.6,8197.2,29270000
2020-05-13,8353.2,8387.8,8075.9,8127.9,26710000
2020-05-14,8301.2,8353.2,8214.5,8249.2,18120000
2020-05-15,8145.2,8335.8,8110.6,8301.2,22050000
2020-05-18,8699.8,8699.8,8318.5,8474.5,37510000
2020-05-19,9063.7,9306.3,9029.1,9150.4,52380000
2020-05-20,9167.7,9219.7,8890.4,9011.7,32200000
2020-05-21,9185,9202.4,9046.4,9133,31170000
2020-05-22,9445,9514.3,9098.4,9133,45180000
2020-05-25,9462.3,9635.6,9410.3,9531.6,31050000
2020-05-26,9843.6,9843.6,9462.3,9479.6,31980000
2020-05-27,9427.6,9912.9,9427.6,9912.9,54980000
2020-05-28,9427.6,9566.3,9323.7,9531.6,40270000
2020-05-29,9497,9601,9358.3,9462.3,34970000
2020-06-01,9583.6,9635.6,9514.3,9635.6,22300000
2020-06-02,9375.7,9635.6,9341,9635.6,31940000
2020-06-03,9341,9427.6,9219.7,9375.7,33409999
2020-06-04,9219.7,9497,9219.7,9358.3,37500000
2020-06-05,9375.7,9462.3,9081,9185,37620000
2020-06-08,9601,9739.6,9462.3,9531.6,47660000
2020-06-09,9393,9704.9,9341,9687.6,51970000
2020-06-10,9358.3,9497,9237,9358.3,27440000
2020-06-11,8838.4,9410.3,8838.4,9306.3,63590000
2020-06-12,9185,9185,8491.8,8491.8,52490000
2020-06-15,8803.8,9185,8786.4,9115.7,31500000
2020-06-16,9081,9150.4,8890.4,9011.7,25090000
2020-06-17,9098.4,9167.7,8977.1,9081,19640000
2020-06-18,9289,9306.3,8959.7,8994.4,25170000
2020-06-19,9479.6,9479.6,9358.3,9358.3,29280000
2020-06-22,9462.3,9635.6,9341,9497,27050000
2020-06-23,9358.3,9601,9271.7,9462.3,31640000
2020-06-24,9358.3,9479.6,9289,9358.3,18120000
2020-06-25,9462.3,9635.6,9202.4,9254.3,67860000
2020-06-26,9427.6,9566.3,9358.3,9497,26030000
2020-06-29,9237,9358.3,9098.4,9323.7,34410000
2020-06-30,9289,9497,9202.4,9289,41220000
2020-07-01,9497,9531.6,9323.7,9358.3,30140000
2020-07-02,9566.3,9618.3,9497,9531.6,36140000
2020-07-03,9531.6,9618.3,9497,9601,22550000
2020-07-06,9566.3,9618.3,9514.3,9601,27140000
2020-07-07,9826.2,10016.9,9601,9618.3,77970000
2020-07-08,9722.3,9860.9,9670.3,9756.9,25450000
2020-07-09,9756.9,9808.9,9687.6,9739.6,21100000
2020-07-10,9618.3,9791.6,9566.3,9704.9,40190000
2020-07-13,9583.6,9652.9,9445,9549,40870000
2020-07-14,9670.3,9687.6,9497,9514.3,16000000
2020-07-15,9722.3,9843.6,9722.3,9774.3,18240000
2020-07-16,9912.9,10016.9,9687.6,9774.3,49810000
2020-07-17,9895.6,9964.9,9895.6,9947.6,18790000
2020-07-20,9704.9,9947.6,9704.9,9878.2,32250000
2020-07-21,9739.6,9791.6,9635.6,9739.6,32590000
2020-07-22,9739.6,9843.6,9687.6,9808.9,20740000
2020-07-23,9774.3,9774.3,9601,9739.6,28290000
2020-07-24,9306.3,9722.3,9115.7,9704.9,59180000
2020-07-27,8994.4,9410.3,8942.4,9029.1,51120000
2020-07-28,9479.6,9531.6,9081,9185,39250000
2020-07-29,9186.3,9629.8,8932.9,9418.6,42960000
2020-07-30,9334.2,9418.6,9228.6,9249.7,26310000
2020-07-31,9165.2,9313,9059.6,9059.6,17740000
2020-08-03,9672.1,9714.3,9165.2,9165.2,39140000
2020-08-04,9714.3,9841,9629.8,9798.8,25680000
2020-08-05,10178.9,10284.5,9672.1,9714.3,60030000
2020-08-06,10157.8,10305.6,10052.2,10178.9,31840000
2020-08-07,10221.1,10263.4,10115.5,10136.7,28180000
2020-08-10,10263.4,10453.4,10263.4,10326.7,32770000
2020-08-11,10242.2,10369,10178.9,10305.6,22420000
2020-08-12,10263.4,10347.8,10178.9,10263.4,20450000
2020-08-13,10347.8,10390.1,10263.4,10347.8,17520000
2020-08-14,10178.9,10390.1,10094.4,10347.8,35570000
2020-08-17,10263.4,10263.4,10115.5,10157.8,19530000
2020-08-18,10200,10305.6,10178.9,10305.6,11890000
2020-08-19,10242.2,10305.6,10178.9,10221.1,21470000
2020-08-20,10178.9,10284.5,10136.7,10242.2,22440000
2020-08-21,10284.5,10305.6,10157.8,10178.9,20690000
2020-08-24,10474.5,10537.9,10305.6,10347.8,32280000
2020-08-25,10369,10580.1,10369,10516.8,24840000
2020-08-26,10221.1,10369,10221.1,10347.8,37820000
2020-08-27,10263.4,10284.5,10178.9,10221.1,20390000
2020-08-28,10263.4,10347.8,10242.2,10347.8,26880000
2020-08-31,10369,10474.5,10221.1,10221.1,30890000
2020-09-01,10474.5,10537.9,10326.7,10369,38810000
2020-09-03,10559,10643.5,10516.8,10559,33720000
2020-09-04,10537.9,10601.2,10411.2,10411.2,43600000
2020-09-07,10347.8,10601.2,10347.8,10559,33210000
2020-09-08,10411.2,10432.3,10326.7,10390.1,28400000
2020-09-09,10347.8,10537.9,10284.5,10305.6,45480000
2020-09-10,10369,10495.7,10347.8,10432.3,28050000
2020-09-11,10326.7,10411.2,10326.7,10369,27040000
